Country ISO3,Admin 1 PCode,Admin 1 Name,MPI,Headcount Ratio,Intensity of Deprivation,Vulnerable to Poverty,In Severe Poverty,Survey,Start Date,End Date
LSO,,Quthing,0.1564,34.7161,45.0584,24.7634,11.2745,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
LSO,,Thaba-Tseka,0.2825,61.4838,45.9478,22.1233,24.4906,DHS,2023-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00
MAR,,National Average,0.0267,6.3597,41.978,10.8642,1.4232,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,,Ed Dakhla-Oued ed Dahab,0.0165,4.2801,38.5493,12.088,0.1552,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,,Laâyoune-Sakia El Hamra,0.0101,2.6908,37.6557,13.6787,0.0468,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA001,Béni Mellal-Khénifra,0.0702,14.2242,49.3576,10.5004,6.3548,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA002,Casablanca- Settat,0.0139,3.4795,39.8256,8.7712,0.5043,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA003,Drâa-Tafilalet,0.0403,9.068,44.394,16.2484,2.3767,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA004,Fès-Meknès,0.0234,5.76,40.5856,11.1372,1.1207,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA005,Guelmim-Oued Noun,0.0169,4.8041,35.1001,7.363,0.0465,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA006,Marrakech-Safi,0.0387,9.6827,39.9578,12.9778,1.4957,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA007,Oriental,0.042,9.1693,45.8058,12.9378,3.4988,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA008,Rabat-Salé-Kénitra,0.0136,3.6743,36.9475,8.5287,0.3303,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA009,Souss-Massa,0.03,7.4098,40.4591,8.1024,1.5635,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MAR,MA010,Tanger-Tetouan-Al Hoceima,0.0139,3.6283,38.1771,13.0873,0.1802,PAPFAM,2017-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00
MDG,,National Average,0.3859,68.4189,56.4066,15.372,45.7904,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Alaotra Mangoro,0.3321,60.9766,54.4616,15.3576,38.495,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Amoron'i Mania,0.4046,73.8529,54.7844,15.5728,46.0475,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Analamanga,0.2217,45.2019,49.0461,21.1882,19.9305,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Analanjirofo,0.2984,60.1127,49.6417,22.0469,31.3291,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Androy,0.5901,92.2334,63.98,6.1147,80.7076,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Anosy,0.5839,89.8424,64.9929,5.5442,77.3063,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Antananarivo,0.129,28.1791,45.7641,21.6536,11.2902,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Atsimo Andrefana,0.4542,74.3054,61.1233,10.9104,55.7025,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Atsimo Atsinanana,0.5796,92.3194,62.7778,5.0815,76.9996,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Atsinanana,0.3866,67.1784,57.5458,13.9299,51.1622,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Betsiboka,0.4685,82.7805,56.5958,9.5098,57.0331,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Boeny,0.3403,62.4356,54.5003,19.443,39.6181,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Bongolava,0.4247,75.4178,56.3082,13.9272,49.5627,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Diana,0.2298,48.3371,47.5387,19.5362,20.7969,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Haute Matsiatra,0.4085,72.7276,56.174,18.7957,47.519,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Ihorombe,0.485,83.3519,58.1843,7.3372,63.7776,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Itasy,0.3939,73.1244,53.862,15.0074,43.9716,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Melaky,0.4699,79.742,58.9243,9.2118,56.9422,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Menabe,0.5532,88.5101,62.4987,5.2583,69.6331,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Sava,0.2873,58.8454,48.8309,24.732,28.8713,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Sofia,0.3872,73.5051,52.6712,17.7823,45.5487,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Vakinankaratra,0.379,68.571,55.273,17.8046,41.5215,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDG,,Vatovavy Fitovinany,0.4643,79.7724,58.2037,12.172,59.7984,DHS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
MDV,,National Average,0.0027,0.772,34.3799,4.8433,0.0,DHS,2016-01-01 00:00:00+00:00,2017-12-31 00:00:00+00:00
MEX,,National Average,0.0199,5.274,37.7222,1.5294,0.6654,ENSANUT,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
MEX,,Sur,0.0368,8.6837,42.3772,3.1118,2.7824,ENSANUT,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
MEX,MX11,Guanajuato,0.0183,5.2209,35.1181,1.5584,0.1335,ENSANUT,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
MEX,MX18,Norte,0.0094,2.6836,35.1096,0.7842,0.0,ENSANUT,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
MEX,MX25,Sinaloa,0.0119,3.2949,36.0433,1.2573,0.3671,ENSANUT,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
MEX,MX26,Centro,0.0203,5.8684,34.5678,1.2474,0.0,ENSANUT,2023-01-01 00:00:00+00:00,2023-12-31 23:59:59+00:00
MKD,,National Average,0.0014,0.3719,38.2422,2.182,0.0523,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
MKD,,East,0.0011,0.3442,33.3333,7.6423,0.0,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
MKD,,Northeast,0.0004,0.1067,33.3333,1.1256,0.0,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
MKD,,Polog,0.0006,0.1657,38.8889,0.0209,0.0,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
MKD,,Skopje,0.0018,0.5348,34.4234,2.0581,0.0,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
MKD,,Southeast,0.0082,1.7667,46.694,4.4864,0.8201,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
MKD,,Vardar,0.0004,0.107,33.3333,0.4647,0.0,MICS,2018-01-01 00:00:00+00:00,2019-12-31 00:00:00+00:00
MLI,,National Average,0.3761,68.3323,55.0345,15.2601,44.7045,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML01,Kayes,0.4207,75.0626,56.0418,12.5766,50.8021,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML02,Koulikoro,0.3527,64.3049,54.8437,16.9946,41.0761,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML03,Sikasso,0.4164,77.8002,53.5213,11.3649,49.503,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML04,Ségou,0.4236,76.1946,55.5983,11.9821,52.9042,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML05,Mopti,0.4958,86.3783,57.3943,8.5249,61.3088,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML06,Timbuktu,0.5355,87.4984,61.196,5.6409,69.5666,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML07,Gao,0.4726,83.7314,56.4456,10.1267,58.6335,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML08,Kidal,0.476,83.8295,56.7774,11.1513,62.9372,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MLI,ML20,Bamako,0.1103,25.4657,43.3151,32.4361,6.7321,DHS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MMR,,National Average,0.1758,38.3159,45.8939,21.9166,13.8448,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR001,Kachin,0.1211,28.1097,43.0773,19.9582,9.5681,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR002,Kayah,0.1294,29.759,43.4949,20.7446,8.4537,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR003,Kayin,0.2301,45.0056,51.1231,18.8028,23.5975,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR004,Chin,0.1849,41.0348,45.0713,23.3706,15.1233,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR005,Sagaing,0.1574,36.3656,43.2852,26.8523,9.0055,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR006,Taninthayi,0.1877,40.5369,46.2953,20.8491,16.2586,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR007,Bago,0.1779,40.7127,43.6948,23.9505,10.5222,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR009,Magway,0.1774,41.403,42.8526,20.8348,11.5242,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR010,Mandalay,0.1366,31.7051,43.0864,20.4886,9.1798,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR011,Mon,0.1508,34.4105,43.8115,19.7461,10.3508,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR012,Rakhine,0.3019,58.5587,51.5549,20.79,30.2145,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR013,Yangon,0.0677,15.8053,42.8166,16.3224,4.6232,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR014,Shan,0.2343,46.8295,50.0409,21.6688,23.0867,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR017,Ayeyarwaddy,0.2371,50.8304,46.6486,26.2285,20.409,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MMR,MMR018,Naypyitaw,0.146,33.7666,43.2316,22.9865,7.6693,DHS,2015-01-01 00:00:00+00:00,2016-12-31 00:00:00+00:00
MNE,,National Average,0.0049,1.2358,39.6427,2.8881,0.0595,MICS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MNG,,National Average,0.0281,7.2584,38.7505,15.5046,0.7763,MICS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MNG,,Central,0.0185,4.9291,37.5584,17.5156,0.3117,MICS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MNG,,Eastern,0.0256,6.9035,37.1192,18.3768,0.2991,MICS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MNG,,Western,0.0854,21.2737,40.14,28.8358,3.2198,MICS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MNG,MN11,Ulaanbaatar,0.0086,2.3367,36.8533,8.011,0.1955,MICS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MNG,MN62,Khangai,0.0497,12.7915,38.839,23.1236,1.2321,MICS,2018-01-01 00:00:00+00:00,2018-12-31 23:59:59+00:00
MOZ,,National Average,0.3344,60.6713,55.1124,16.8537,38.8166,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ01,Cabo Delgado,0.4254,74.4362,57.1546,14.3334,50.3251,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ02,Gaza,0.1718,38.3534,44.8018,23.4407,12.7346,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ03,Inhambane,0.2102,46.5701,45.1367,25.6216,16.7996,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ04,Manica,0.274,53.2546,51.4489,24.8581,28.201,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ05,Maputo,0.0516,11.5584,44.6532,16.8427,3.5679,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ06,Maputo City,0.0143,3.8957,36.7123,10.5275,0.0,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ07,Nampula,0.4364,75.0915,58.1095,14.5021,53.3727,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ08,Niassa,0.4259,75.1984,56.639,15.0895,50.4488,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ09,Sofala,0.3048,56.8258,53.6414,15.3692,34.0965,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ10,Tete,0.3496,64.4099,54.2701,20.5684,41.5747,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MOZ,MZ11,Zambezia,0.4223,76.4274,55.257,14.1466,51.2209,DHS,2022-01-01 00:00:00+00:00,2023-12-31 00:00:00+00:00
MRT,,National Average,0.327,58.4481,55.9535,12.2821,38.0012,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,,Tiris Zemmour & Inchiri,0.0722,16.1654,44.6405,15.5715,5.0417,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR01,Hosh ech Chargui,0.5233,87.2349,59.9912,7.2407,64.7884,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR02,Hosh el Gharbi,0.4819,81.1501,59.3888,8.7569,61.0411,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR03,Assaba,0.4329,75.142,57.6118,11.7631,52.8577,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR04,Gorgol,0.4762,80.3848,59.242,10.0978,59.2357,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR05,Brakna,0.3343,64.0001,52.2296,15.604,37.5586,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR06,Trarza,0.2269,48.8942,46.3972,19.3819,18.2928,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR07,Adrar,0.1913,39.9634,47.8762,20.1482,16.4851,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR08,Dakhlet Nouadhibou,0.0468,11.7719,39.7878,11.5669,2.2585,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR09,Tagant,0.3708,67.8704,54.6333,12.6348,41.2468,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR10,Guidimaka,0.5252,87.0947,60.3043,7.7082,66.151,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR13,Nouakchott Ouest,0.0775,19.7612,39.2039,18.5722,2.6619,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR14,Nouakchott Nord,0.0918,20.5297,44.7156,13.6092,8.0079,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MRT,MR15,Nouakchott Sud,0.0996,24.2244,41.1037,15.8312,5.7397,DHS,2019-01-01 00:00:00+00:00,2021-12-31 00:00:00+00:00
MWI,,National Average,0.2311,49.8834,46.3271,27.5323,17.5145,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Balaka,0.2391,52.1211,45.8755,29.0033,16.6346,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Blantyre,0.1137,26.226,43.3564,24.4012,6.475,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Chikwawa,0.2152,48.0632,44.7749,28.3706,14.0238,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Chiradzulu,0.1948,44.1714,44.1029,35.0517,11.8791,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Chitipa,0.1347,31.4301,42.8496,37.9542,6.6454,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Dedza,0.3182,66.2868,47.997,22.3496,25.8943,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Dowa,0.2411,52.3619,46.046,27.4773,16.5757,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Karonga,0.1431,33.5545,42.6506,35.4946,8.5953,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Kasungu,0.1887,42.0593,44.8591,32.1784,14.4508,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Likoma,0.0857,20.4531,41.8815,29.9239,2.95,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Lilongwe,0.2306,49.5886,46.4971,24.0331,17.1637,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Machinga,0.2887,60.4365,47.7713,26.0249,24.7854,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Mangochi,0.3779,74.1325,50.97,16.4328,37.9732,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Mchinji,0.2772,57.5314,48.1804,30.2975,23.6211,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Mulange,0.2046,46.52,43.977,31.9358,12.4798,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Mwanza,0.2659,57.258,46.4334,24.7114,21.5514,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Mzimba,0.1548,36.1425,42.818,33.7122,9.2133,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Neno,0.237,51.6068,45.9188,32.4868,17.1019,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Nkhata Bay,0.1715,39.6973,43.1916,30.8858,9.8788,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Nkhotakota,0.2434,52.1187,46.6991,26.5942,20.1977,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Nsanje,0.2698,56.5826,47.6826,30.405,24.8879,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Ntcheu,0.2262,49.5229,45.6814,34.206,16.6219,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Ntchisi,0.2389,52.8591,45.1922,30.6092,16.7522,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Phalombe,0.2426,53.1432,45.6452,31.702,16.3995,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Rumphi,0.1053,24.5959,42.8221,40.5357,6.2048,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Salima,0.2612,56.4581,46.2717,24.6957,19.623,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Thyolo,0.2698,58.5253,46.0955,26.7851,22.4136,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
MWI,,Zomba,0.2068,46.2121,44.761,31.0322,11.7864,MICS,2019-01-01 00:00:00+00:00,2020-12-31 00:00:00+00:00
NAM,,National Average,0.1847,40.881,45.1883,19.2184,13.0765,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA01,Zambezi,0.1967,44.6534,44.0525,33.1402,10.5959,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA02,Erongo,0.0432,11.1518,38.757,14.6802,0.3509,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA03,Hardap,0.0823,19.2347,42.791,21.3927,5.2205,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA04,Karas,0.1031,24.5158,42.0713,20.6339,5.8661,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA05,Kavango,0.3412,71.0323,48.0297,19.9648,34.943,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA06,Khomas,0.0438,11.4021,38.4089,11.9064,1.9781,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA07,Kunene,0.2588,51.8082,49.9575,16.6754,24.0443,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA08,Ohangwena,0.3508,72.8493,48.152,15.9636,27.8836,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA09,Omaheke,0.2235,45.3453,49.2884,21.1698,20.7957,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA10,Omusati,0.2527,58.9002,42.899,21.655,12.928,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA11,Oshana,0.1348,34.397,39.193,20.6432,5.0384,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA12,Oshikoto,0.2168,48.3577,44.828,25.3061,13.1486,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NAM,NA13,Otjozondjupa,0.1112,24.2536,45.855,21.8193,8.2781,DHS,2013-01-01 00:00:00+00:00,2013-12-31 23:59:59+00:00
NER,,National Average,0.4703,79.8878,58.8721,10.2857,55.8527,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE001,Agadez,0.313,58.0821,53.8838,19.1275,36.6495,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE002,Diffa,0.4337,76.071,57.0123,13.1607,52.8565,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE003,Dosso,0.4339,75.771,57.2601,16.6823,45.8481,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE004,Maradi,0.5191,86.9917,59.6769,7.531,61.2848,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE005,Tahoua,0.4746,81.7054,58.0862,9.709,57.2447,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE006,Tillaberi,0.4792,82.6355,57.9881,10.3634,55.3045,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE007,Zinder,0.5463,89.278,61.1945,5.7277,69.0063,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NER,NE008,Niamey,0.0944,20.5633,45.915,23.1054,7.5067,ENAFEME,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,,National Average,0.1748,33.0441,52.9043,16.6232,18.0992,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,,FCT,0.0414,10.1775,40.6438,12.7172,2.0141,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG001,Abia,0.0419,9.3971,44.6266,10.5209,3.3537,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG002,Adamawa,0.182,39.0971,46.545,31.186,15.2143,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG003,Akwa Ibom,0.0446,9.8074,45.428,24.3235,3.6118,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG004,Anambra,0.0089,2.0449,43.3105,13.7643,0.5472,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG005,Bauchi,0.4411,75.3563,58.5358,12.4431,50.7513,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG006,Bayelsa,0.0644,13.9659,46.083,23.5494,5.9807,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG007,Benue,0.1156,27.0206,42.7942,35.0295,7.6549,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG008,Borno,0.2922,53.8861,54.2321,23.3856,31.1462,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG009,Cross River,0.0775,19.086,40.6066,34.7097,3.9392,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG010,Delta,0.0507,11.7821,43.0696,17.0435,3.0882,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG011,Ebonyi,0.0341,8.0227,42.4481,12.7693,1.0561,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG012,Edo,0.0358,8.316,43.0149,6.3309,1.695,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG013,Ekiti,0.0532,12.4744,42.6072,21.6381,3.5337,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG014,Enugu,0.03,6.8819,43.6104,12.5876,2.3834,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG016,Gombe,0.3345,61.3412,54.5291,18.2031,40.1715,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
NGA,NG017,Imo,0.0183,4.6123,39.654,7.7227,0.2865,MICS,2021-01-01 00:00:00+00:00,2021-12-31 23:59:59+00:00
